Fusion_PVO_Name,Fusion_Attribute_Name,DW_Table_Name,DW_Column_Name,Fusion_PVO_Prefix,SHORT_TABLE_NAME
FscmTopModelAM.FinApInvTransactionsAM.InvoicePaymentSchedulePVO,PAYMENTSCHEDULEINVCURRGROSSAMOUNT,FIN_AP_PAYMENT_SCHEDULE_F,INV_CURR_GROSS_AMOUNT,file_fscmtopmodelam_finapinvtransactionsam_invoicepaymentschedulepvo-,INVOICEPAYMENTSCHEDULEPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoicePaymentSchedulePVO,PAYMENTSCHEDULECREATEDBY,FIN_AP_PAYMENT_SCHEDULE_F,CREATED_BY_1,file_fscmtopmodelam_finapinvtransactionsam_invoicepaymentschedulepvo-,INVOICEPAYMENTSCHEDULEPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceHeaderPVO,INVOICEHEADERTASKID,FIN_AP_PAYMENT_SCHEDULE_F,TASK_ID,file_fscmtopmodelam_finapinvtransactionsam_invoiceheaderpvo-,INVOICEHEADERPVO
FscmTopModelAM.FinApInvTransactionsAM.InvoiceHeaderPVO,INVOICEHEADERDOCSEQUENCEVALUE,FIN_AP_PAYMENT_SCHEDULE_F,VOUCHER_NUM,file_fscmtopmodelam_finapinvtransactionsam_invoiceheaderpvo-,INVOICEHEADERPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,JEHEADERID,FIN_GL_JOURNAL_F,JE_HEADER_ID,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,JELINENUM,FIN_GL_JOURNAL_F,JE_LINE_NUM,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESLASTUPDATEDATE,FIN_GL_JOURNAL_F,LAST_UPDATE_DATE,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESLASTUPDATEDBY,FIN_GL_JOURNAL_F,LAST_UPDATED_BY,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESLEDGERID,FIN_GL_JOURNAL_F,LEDGER_ID,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESCODECOMBINATIONID,FIN_GL_JOURNAL_F,CODE_COMBINATION_ID,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESPERIODNAME,FIN_GL_JOURNAL_F,PERIOD_NAME,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESSTATUS,FIN_GL_JOURNAL_F,STATUS,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESCREATIONDATE,FIN_GL_JOURNAL_F,CREATION_DATE,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESCREATEDBY,FIN_GL_JOURNAL_F,CREATED_BY,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESENTEREDDR,FIN_GL_JOURNAL_F,ENTERED_DR,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESENTEREDCR,FIN_GL_JOURNAL_F,ENTERED_CR,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESACCOUNTEDDR,FIN_GL_JOURNAL_F,ACCOUNTED_DR,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESACCOUNTEDCR,FIN_GL_JOURNAL_F,ACCOUNTED_CR,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESREFERENCE1,FIN_GL_JOURNAL_F,REFERENCE_1,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESREFERENCE2,FIN_GL_JOURNAL_F,REFERENCE_2,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESREFERENCE3,FIN_GL_JOURNAL_F,REFERENCE_3,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESREFERENCE4,FIN_GL_JOURNAL_F,REFERENCE_4,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESREFERENCE5,FIN_GL_JOURNAL_F,REFERENCE_5,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESREFERENCE6,FIN_GL_JOURNAL_F,REFERENCE_6,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESREFERENCE7,FIN_GL_JOURNAL_F,REFERENCE_7,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESREFERENCE8,FIN_GL_JOURNAL_F,REFERENCE_8,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESREFERENCE9,FIN_GL_JOURNAL_F,REFERENCE_9,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESREFERENCE10,FIN_GL_JOURNAL_F,REFERENCE_10,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESGLSLLINKID,FIN_GL_JOURNAL_F,GL_SL_LINK_ID,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalHeaderExtractPVO,GLJEHEADERSJECATEGORY,FIN_GL_JOURNAL_F,JE_CATEGORY,file_fscmtopmodelam_finextractam_glbiccextractam_journalheaderextractpvo-,JOURNALHEADEREXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalHeaderExtractPVO,GLJEHEADERSJESOURCE,FIN_GL_JOURNAL_F,JE_SOURCE,file_fscmtopmodelam_finextractam_glbiccextractam_journalheaderextractpvo-,JOURNALHEADEREXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalHeaderExtractPVO,GLJEHEADERSNAME,FIN_GL_JOURNAL_F,HEADER_NAME,file_fscmtopmodelam_finextractam_glbiccextractam_journalheaderextractpvo-,JOURNALHEADEREXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESCURRENCYCODE,FIN_GL_JOURNAL_F,CURRENCY_CODE,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalHeaderExtractPVO,GLJEHEADERSPOSTEDDATE,FIN_GL_JOURNAL_F,POSTED_DATE,file_fscmtopmodelam_finextractam_glbiccextractam_journalheaderextractpvo-,JOURNALHEADEREXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalHeaderExtractPVO,GLJEBATCHESNAME,FIN_GL_JOURNAL_F,BATCH_NAME,file_fscmtopmodelam_finextractam_glbiccextractam_journalheaderextractpvo-,JOURNALHEADEREXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESDESCRIPTION,FIN_GL_JOURNAL_F,LINE_DESCRIPTION,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.PeriodStatusExtractPVO,GLPERIODSTATUSESSTARTDATE,FIN_GL_JOURNAL_F,START_DATE,file_fscmtopmodelam_finextractam_glbiccextractam_periodstatusextractpvo-,PERIODSTATUSEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.PeriodStatusExtractPVO,GLPERIODSTATUSESENDDATE,FIN_GL_JOURNAL_F,END_DATE,file_fscmtopmodelam_finextractam_glbiccextractam_periodstatusextractpvo-,PERIODSTATUSEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.PeriodStatusExtractPVO,GLPERIODSTATUSESADJUSTMENTPERIODFLAG,FIN_GL_JOURNAL_F,ADJUSTMENT_PERIOD_FLAG,file_fscmtopmodelam_finextractam_glbiccextractam_periodstatusextractpvo-,PERIODSTATUSEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalHeaderExtractPVO,GLJEHEADERSACTUALFLAG,FIN_GL_JOURNAL_F,ACTUAL_FLAG,file_fscmtopmodelam_finextractam_glbiccextractam_journalheaderextractpvo-,JOURNALHEADEREXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESCREATIONDATE,FIN_GL_JOURNAL_F,SRC_CREATION_DT,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,GLJELINESLASTUPDATEDATE,FIN_GL_JOURNAL_F,SRC_UPDATE_DT_1,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalHeaderExtractPVO,GLJEHEADERSLASTUPDATEDATE,FIN_GL_JOURNAL_F,AUX1_SRC_UPDATE_DT,file_fscmtopmodelam_finextractam_glbiccextractam_journalheaderextractpvo-,JOURNALHEADEREXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,JRNLBATCHLASTUPDATEDATE,FIN_GL_JOURNAL_F,AUX2_SRC_UPDATE_DT,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.JournalLineExtractPVO,JRNLHDRDOCSEQUENCEID,FIN_GL_JOURNAL_F,DOC_SEQUENCE_ID,file_fscmtopmodelam_finextractam_glbiccextractam_journallineextractpvo-,JOURNALLINEEXTRACTPVO
FscmTopModelAM.FinExtractAM.GlBiccExtractAM.PeriodStatusExtractPVO,GLPERIODSTATUSESPERIODYEAR,FIN_GL_JOURNAL_F,PERIOD_YEAR,file_fscmtopmodelam_finextractam_glbiccextractam_periodstatusextractpvo-,PERIODSTATUSEXTRACTPVO
